student_rno,jaf_id,date_time
190000436,276,2021-02-07 16:48:13
190000436,347,2021-03-03 07:20:15
190000436,390,2021-02-26 15:43:39
190000436,410,2021-02-05 09:12:58
190000436,440,2021-02-10 05:07:56
190000436,670,2021-02-05 20:54:51
190000437,480,2021-02-23 01:42:24
190000437,599,2021-03-01 18:51:41
190000437,614,2021-02-07 12:22:52
210000438,179,2021-02-23 03:54:19
210000438,430,2021-01-24 14:25:10
210000438,580,2021-03-09 11:35:17
200000440,426,2021-01-28 15:30:37
200000440,556,2021-01-25 16:35:31
200000441,276,2021-02-07 11:05:16
200000441,346,2021-02-28 09:36:29
200000441,634,2021-02-25 00:48:36
200000442,54,2021-02-25 01:47:56
200000442,134,2021-02-03 00:46:07
200000442,335,2021-02-15 03:29:13
200000442,357,2021-01-24 17:19:18
210000443,339,2021-03-09 03:10:00
210000443,532,2021-02-01 04:43:02
210000443,554,2021-03-05 03:36:36
210000443,637,2021-03-03 06:44:45
210000444,163,2021-02-11 04:57:12
210000444,596,2021-02-09 01:03:34
210000445,52,2021-02-25 06:37:31
210000445,126,2021-01-31 05:04:31
210000445,151,2021-02-21 21:13:11
210000445,294,2021-01-26 00:02:21
210000445,590,2021-02-04 18:49:35
210000446,13,2021-02-23 18:06:46
210000446,426,2021-02-12 16:15:00
210000446,491,2021-02-12 10:51:49
190000447,172,2021-02-17 13:10:18
190000447,528,2021-02-25 23:25:27
190000448,212,2021-02-20 21:35:24
190000448,246,2021-02-23 05:09:36
190000449,198,2021-03-01 14:58:29
190000449,331,2021-02-07 10:29:45
190000449,353,2021-01-31 06:46:53
190000449,507,2021-03-06 07:00:26
190000450,245,2021-02-24 10:31:12
190000450,251,2021-03-02 08:08:57
190000450,554,2021-02-05 02:02:01
210000451,406,2021-03-11 05:31:16
210000451,471,2021-02-15 18:38:37
210000451,691,2021-01-23 07:58:33
210000452,24,2021-01-21 02:17:58
210000452,371,2021-02-26 22:02:40
210000452,523,2021-02-24 18:47:33
210000452,529,2021-02-03 10:39:05
210000453,45,2021-03-04 03:38:40
210000455,118,2021-02-04 01:06:57
210000455,131,2021-03-06 22:44:00
210000455,163,2021-01-19 13:26:18
210000455,542,2021-01-25 11:29:49
210000455,577,2021-02-17 03:27:23
210000456,601,2021-02-10 04:33:23
210000457,46,2021-02-21 01:16:26
210000457,97,2021-01-24 00:28:18
190000458,56,2021-01-30 01:31:30
190000458,276,2021-02-02 16:38:49
190000458,370,2021-02-17 19:25:20
190000458,608,2021-01-29 11:23:49
190000458,618,2021-02-12 04:05:45
190000459,45,2021-01-25 14:48:39
190000459,65,2021-03-08 21:11:33
190000459,151,2021-03-06 17:51:29
190000459,168,2021-03-10 12:10:57
210000460,186,2021-02-08 13:31:59
210000460,309,2021-02-19 20:50:31
210000460,376,2021-02-13 07:16:02
210000460,524,2021-02-04 05:29:07
210000460,595,2021-03-07 04:34:28
210000460,633,2021-03-02 08:15:46
170000462,354,2021-02-27 03:53:35
210000463,103,2021-02-18 05:04:16
210000463,160,2021-02-24 02:55:55
210000463,169,2021-02-11 10:28:35
210000463,239,2021-02-04 18:59:45
210000463,251,2021-02-28 10:09:23
210000463,293,2021-02-09 23:13:26
210000463,322,2021-03-02 15:51:53
190000464,8,2021-02-16 18:46:04
190000464,299,2021-01-28 06:15:00
190000464,537,2021-01-22 18:40:15
190000465,69,2021-03-01 11:47:12
190000465,186,2021-02-12 21:38:57
190000465,206,2021-02-13 18:48:04
190000465,612,2021-02-07 14:25:46
170000467,184,2021-02-06 13:01:06
170000467,198,2021-02-16 16:46:44
170000467,245,2021-02-05 22:37:40
170000467,324,2021-02-04 03:58:51
170000467,468,2021-01-27 18:54:42
190000468,320,2021-02-14 11:23:10
190000469,186,2021-02-10 16:05:00
190000469,376,2021-03-05 14:28:22
190000469,599,2021-02-13 08:00:40
190000469,666,2021-02-21 03:35:29
210000470,132,2021-03-02 11:50:09
210000470,275,2021-02-13 04:31:56
210000470,284,2021-03-04 21:42:04
210000470,410,2021-03-10 05:50:17
210000470,447,2021-01-24 04:01:50
210000470,670,2021-03-04 08:04:22
190000471,231,2021-03-02 15:39:42
190000471,680,2021-03-11 13:21:26
190000472,113,2021-01-23 04:28:38
190000472,164,2021-01-26 20:57:17
190000472,525,2021-02-28 01:43:27
210000473,78,2021-01-24 09:02:44
210000473,290,2021-02-01 16:00:54
200000474,88,2021-02-21 12:09:03
200000474,580,2021-02-18 20:53:41
200000474,651,2021-02-04 16:07:37
210000475,11,2021-03-13 04:09:12
210000475,396,2021-02-09 17:55:24
210000475,492,2021-02-10 12:12:00
210000475,500,2021-02-08 19:15:43
210000475,576,2021-02-25 14:54:12
210000475,578,2021-02-14 12:34:04
210000475,590,2021-03-06 11:10:08
190000476,220,2021-02-16 09:59:33
190000477,205,2021-02-26 02:03:53
190000477,246,2021-03-05 11:12:40
190000477,505,2021-02-18 23:05:16
210000478,160,2021-02-08 01:06:59
210000478,194,2021-01-19 14:21:55
210000478,406,2021-02-07 21:08:12
200000480,97,2021-02-05 16:29:24
200000480,198,2021-01-28 17:47:57
200000480,647,2021-02-16 20:35:09
190000481,97,2021-02-01 09:03:48
190000481,290,2021-02-10 06:22:17
180000482,1,2021-02-02 10:44:49
180000482,410,2021-03-03 03:55:39
180000482,580,2021-02-10 15:32:34
190000483,290,2021-02-24 07:36:42
190000483,406,2021-02-08 17:28:37
180000484,181,2021-02-22 19:56:05
180000484,578,2021-02-28 07:59:53
200000485,79,2021-01-23 23:24:36
200000485,188,2021-01-29 21:06:09
200000485,208,2021-01-14 02:43:27
200000485,380,2021-02-23 11:12:47
200000485,584,2021-02-19 03:35:56
200000485,606,2021-02-09 05:48:15
200000486,601,2021-02-20 13:15:08
210000487,343,2021-02-05 14:15:59
170000488,266,2021-01-31 01:21:36
170000488,544,2021-01-22 08:53:52
210000489,524,2021-01-21 13:10:17
190000490,163,2021-01-31 03:43:33
210000491,22,2021-02-22 02:26:09
210000491,442,2021-02-19 22:40:09
210000492,40,2021-01-31 07:21:10
210000492,199,2021-02-05 13:19:44
210000492,334,2021-02-13 13:27:11
210000492,675,2021-02-21 18:50:38
170000493,206,2021-02-03 19:59:50
170000493,331,2021-01-28 21:18:13
170000493,429,2021-02-07 05:53:30
170000493,513,2021-02-20 06:21:45
170000493,542,2021-01-25 02:48:37
190000494,637,2021-01-29 09:07:44
210000495,79,2021-01-22 04:17:51
210000495,160,2021-01-18 10:07:47
210000495,271,2021-02-11 19:33:52
210000495,283,2021-02-10 11:48:13
210000495,323,2021-02-18 13:18:08
210000495,491,2021-02-10 07:28:41
210000495,609,2021-01-28 05:38:57
180000496,94,2021-02-01 10:49:38
180000496,285,2021-03-04 17:49:15
180000496,431,2021-02-08 08:40:26
180000496,491,2021-02-24 10:36:16
210000497,52,2021-02-20 01:15:48
210000497,168,2021-02-15 07:35:23
210000498,30,2021-02-24 00:59:50
210000498,101,2021-03-03 05:14:32
210000498,179,2021-02-01 23:40:37
210000498,231,2021-02-05 22:01:46
210000498,275,2021-02-19 05:49:25
170000499,217,2021-01-13 19:16:17
170000499,410,2021-02-12 12:06:21
170000499,511,2021-02-11 12:26:24
170000499,570,2021-03-04 09:18:21
170000499,674,2021-02-19 15:23:46
190000500,57,2021-01-21 19:34:16
190000500,106,2021-02-18 20:18:39
190000500,536,2021-02-22 12:00:48
210000502,267,2021-02-18 02:08:19
210000502,345,2021-01-29 22:29:21
210000502,643,2021-03-01 09:21:02
210000503,23,2021-01-25 20:34:50
210000503,394,2021-02-05 09:01:23
210000503,537,2021-02-28 19:25:58
210000504,29,2021-02-02 17:28:10
210000504,271,2021-03-04 01:06:30
190000505,37,2021-02-07 10:12:56
190000506,24,2021-03-03 02:30:21
190000506,30,2021-03-05 21:57:17
190000506,286,2021-02-23 04:16:01
210000507,267,2021-02-17 13:15:36
210000507,509,2021-02-23 13:10:41
180000508,172,2021-02-01 11:43:49
180000508,249,2021-01-29 19:50:48
180000508,633,2021-02-28 23:24:06
200000509,275,2021-02-12 00:09:16
200000509,283,2021-02-04 13:40:45
190000510,22,2021-02-05 18:09:53
190000510,363,2021-02-09 16:02:13
190000510,593,2021-02-03 11:57:58
190000511,103,2021-01-25 14:02:47
190000511,125,2021-02-28 16:22:16
190000511,203,2021-02-14 07:00:56
190000511,321,2021-02-04 05:25:42
210000513,61,2021-02-12 11:20:00
210000513,323,2021-01-30 22:50:27
210000513,598,2021-01-28 15:22:15
210000513,627,2021-03-03 10:22:43
210000514,13,2021-02-13 15:19:00
210000514,253,2021-02-10 20:07:25
210000514,305,2021-02-08 15:46:54
210000514,354,2021-02-25 15:38:15
210000515,1,2021-02-27 15:40:28
210000515,480,2021-02-12 16:52:39
190000516,242,2021-03-07 11:53:31
190000516,542,2021-02-18 01:28:36
190000516,593,2021-02-19 07:07:29
210000517,530,2021-02-02 14:11:15
210000517,629,2021-02-28 18:45:32
170000518,292,2021-02-20 14:58:51
170000518,317,2021-02-25 02:00:51
170000518,500,2021-02-21 00:09:37
170000518,629,2021-02-05 15:34:04
210000519,502,2021-02-25 20:40:26
190000520,243,2021-01-25 13:38:53
190000520,253,2021-02-20 08:50:41
210000521,253,2021-03-07 13:35:42
190000522,65,2021-02-19 15:08:51
190000522,152,2021-01-21 16:42:03
190000522,215,2021-02-11 23:57:28
190000522,435,2021-03-05 17:02:05
190000522,510,2021-02-20 05:40:59
210000523,253,2021-02-08 14:44:04
210000523,684,2021-01-21 05:56:40
210000524,148,2021-03-04 17:04:49
210000524,179,2021-03-03 19:08:51
210000524,411,2021-02-14 11:23:46
210000524,568,2021-02-16 09:53:38
170000525,524,2021-01-27 04:50:06
190000526,452,2021-02-22 23:27:13
190000526,643,2021-03-05 15:32:08
190000526,673,2021-01-19 08:20:38
210000527,342,2021-02-25 04:03:47
200000528,317,2021-02-17 14:59:03
200000528,461,2021-02-05 21:32:47
200000528,674,2021-03-05 02:24:21
200000529,72,2021-03-09 05:11:13
200000529,366,2021-03-06 01:46:02
200000529,411,2021-02-07 07:31:58
200000529,578,2021-02-03 20:54:13
200000529,595,2021-01-23 17:51:03
180000530,32,2021-02-21 22:10:36
210000531,77,2021-03-08 22:54:00
210000531,146,2021-02-13 19:28:24
210000531,269,2021-03-10 09:30:22
210000531,279,2021-02-09 23:24:08
210000531,596,2021-03-02 16:47:44
210000531,684,2021-02-01 01:46:19
210000533,340,2021-02-04 11:32:23
210000533,464,2021-02-02 18:27:47
210000534,148,2021-02-27 10:44:18
210000534,396,2021-01-29 22:51:29
210000534,595,2021-02-23 20:39:31
210000534,604,2021-03-09 11:07:25
200000535,33,2021-02-23 07:43:57
200000535,665,2021-01-24 02:44:25
180000536,223,2021-02-14 02:14:57
180000536,490,2021-02-21 21:54:59
190000537,54,2021-01-24 02:59:16
190000537,141,2021-03-05 18:45:54
190000537,340,2021-02-15 17:59:27
190000537,354,2021-03-04 09:42:36
190000537,576,2021-03-04 16:03:45
190000537,609,2021-01-31 22:37:08
210000538,11,2021-03-03 17:00:55
210000538,215,2021-01-28 08:35:18
210000538,429,2021-03-01 21:07:12
210000539,26,2021-03-04 08:40:10
190000540,308,2021-02-05 23:35:23
190000540,376,2021-03-03 03:23:49
190000541,440,2021-02-11 20:22:36
190000541,588,2021-01-22 21:05:58
190000542,6,2021-01-25 15:01:05
190000542,30,2021-01-27 15:24:47
190000542,193,2021-02-08 20:50:56
190000542,374,2021-02-07 20:31:19
190000542,416,2021-02-18 05:00:13
190000542,581,2021-02-20 07:44:29
190000543,54,2021-03-07 10:12:20
190000543,349,2021-03-05 11:22:21
170000544,322,2021-03-05 04:06:12
170000544,370,2021-02-04 14:15:41
170000544,594,2021-03-06 14:22:06
210000545,23,2021-02-28 05:39:07
210000545,107,2021-01-22 19:58:39
210000545,138,2021-02-28 08:36:33
210000545,366,2021-02-05 08:44:57
210000546,188,2021-01-29 11:20:03
210000546,321,2021-02-24 15:13:48
210000546,349,2021-02-27 07:08:36
210000546,429,2021-03-03 02:22:36
210000546,562,2021-02-26 16:27:37
200000547,294,2021-02-01 20:46:45
210000548,233,2021-03-03 12:31:55
210000549,160,2021-01-28 04:16:05
210000549,199,2021-02-28 17:41:37
210000549,550,2021-02-08 00:30:00
210000549,608,2021-01-30 03:50:30
210000549,613,2021-02-14 16:19:52
210000550,90,2021-02-12 08:40:43
210000550,217,2021-01-16 05:45:39
210000550,490,2021-01-22 13:23:14
210000550,687,2021-02-08 12:37:37
210000551,111,2021-02-01 16:13:50
210000551,190,2021-02-28 13:35:55
210000551,206,2021-02-24 12:42:18
210000551,603,2021-02-28 08:15:00
210000551,686,2021-02-14 14:14:32
180000552,251,2021-03-02 10:49:14
180000552,375,2021-02-12 23:36:36
180000552,451,2021-02-14 18:05:43
190000553,37,2021-03-01 18:04:32
190000553,52,2021-02-26 00:54:44
190000553,64,2021-02-01 19:04:03
190000553,72,2021-02-19 13:41:56
190000553,270,2021-03-12 13:35:36
190000553,353,2021-02-05 20:59:38
190000554,551,2021-02-18 13:31:25
190000554,594,2021-01-29 13:27:07
190000554,599,2021-02-22 02:00:07
180000555,145,2021-03-01 18:56:40
180000555,203,2021-02-07 02:18:24
190000557,405,2021-03-05 15:17:09
190000557,524,2021-03-03 14:02:59
190000557,629,2021-01-30 00:12:07
170000558,113,2021-03-01 17:39:36
170000558,205,2021-02-22 08:04:25
190000559,8,2021-02-20 07:34:11
190000559,29,2021-03-03 14:46:14
190000559,73,2021-02-01 21:57:34
190000559,193,2021-01-30 18:10:30
210000560,61,2021-02-19 18:10:57
210000560,554,2021-01-29 15:55:44
210000560,636,2021-01-22 03:30:49
190000561,6,2021-02-06 15:51:10
190000561,50,2021-02-17 07:54:41
190000561,172,2021-01-15 01:58:28
190000561,188,2021-02-18 02:39:33
190000561,477,2021-02-05 11:34:23
190000561,480,2021-01-28 14:41:11
210000562,334,2021-02-19 07:38:34
210000562,346,2021-02-04 22:33:29
210000562,670,2021-02-23 08:15:54
210000563,178,2021-02-17 03:42:28
210000563,179,2021-02-04 11:48:21
210000563,308,2021-03-06 18:54:17
210000563,345,2021-02-14 04:27:15
210000563,435,2021-02-20 06:08:12
210000563,523,2021-01-29 06:13:53
200000564,369,2021-02-22 13:19:43
200000564,489,2021-02-26 01:00:02
200000564,564,2021-02-09 04:03:30
200000565,559,2021-01-17 07:20:25
200000565,598,2021-02-25 04:53:53
210000566,654,2021-02-15 10:32:51
210000567,626,2021-02-20 15:48:59
210000568,87,2021-02-12 09:31:34
210000568,532,2021-03-03 08:38:54
190000570,94,2021-02-09 17:58:53
190000570,152,2021-01-28 08:10:28
190000570,390,2021-01-26 09:27:02
190000570,581,2021-02-13 06:32:24
200000572,8,2021-02-25 19:32:18
200000572,169,2021-02-20 03:54:05
200000572,190,2021-03-06 18:55:03
200000572,224,2021-02-23 12:30:39
190000573,17,2021-02-13 04:18:33
190000573,181,2021-01-26 17:33:12
190000573,282,2021-02-11 01:10:44
190000573,643,2021-01-24 02:04:23
180000574,188,2021-02-02 23:30:13
180000574,217,2021-02-17 07:05:48
180000575,101,2021-02-04 00:00:29
180000575,282,2021-02-14 04:50:57
180000575,376,2021-03-08 10:58:35
180000575,390,2021-02-20 09:30:18
180000575,495,2021-02-24 23:07:14
180000575,683,2021-02-18 12:59:27
210000576,643,2021-03-04 12:08:23
210000577,322,2021-02-18 14:36:11
210000577,377,2021-02-04 11:04:39
210000577,577,2021-02-16 11:26:29
170000578,65,2021-03-10 13:18:54
170000578,164,2021-02-11 04:43:33
170000578,223,2021-02-02 11:36:43
170000578,431,2021-03-08 04:52:52
170000578,684,2021-02-15 05:37:46
210000579,7,2021-02-26 16:15:06
210000579,78,2021-02-07 01:43:30
210000579,141,2021-02-12 08:48:13
210000579,614,2021-02-19 14:41:57
190000580,267,2021-02-22 22:39:25
190000580,632,2021-02-16 21:01:43
190000581,14,2021-01-29 13:43:07
190000581,151,2021-02-22 03:50:27
190000581,531,2021-02-27 12:43:11
210000582,134,2021-01-30 14:45:13
210000582,261,2021-02-11 07:08:01
210000582,318,2021-01-17 13:24:23
210000582,371,2021-03-06 16:00:41
210000582,689,2021-02-10 15:02:07
190000583,15,2021-03-06 05:14:22
190000583,358,2021-03-03 08:59:14
210000584,83,2021-03-02 21:46:16
210000584,371,2021-03-02 21:12:06
210000584,543,2021-02-14 10:36:13
190000585,679,2021-02-04 18:30:26
210000586,88,2021-03-08 00:15:35
210000586,94,2021-02-24 05:18:21
210000586,113,2021-02-25 20:23:01
210000586,218,2021-01-25 10:33:07
210000587,113,2021-01-22 04:57:16
210000587,468,2021-02-11 13:00:19
210000588,191,2021-02-16 05:29:53
210000588,267,2021-03-01 21:24:27
210000588,558,2021-02-07 04:55:56
200000589,378,2021-02-07 22:51:54
200000589,511,2021-01-17 21:54:10
210000590,335,2021-02-23 20:58:45
180000591,484,2021-03-03 17:45:43
180000591,576,2021-03-10 19:14:18
210000592,79,2021-02-22 21:18:18
210000592,128,2021-02-26 22:25:09
210000592,347,2021-03-04 10:45:11
210000592,375,2021-02-13 10:36:13
170000594,647,2021-02-24 07:39:53
210000595,196,2021-02-17 00:16:58
190000596,1,2021-02-17 10:34:31
190000596,148,2021-02-08 07:26:33
190000596,219,2021-03-04 22:55:03
190000596,299,2021-02-06 21:24:07
190000597,237,2021-03-06 14:35:29
190000597,409,2021-03-02 08:05:01
210000598,153,2021-02-23 19:10:35
210000598,289,2021-02-23 11:40:05
210000598,343,2021-03-06 00:22:52
210000598,376,2021-02-19 19:03:29
190000599,15,2021-02-10 10:29:06
190000599,137,2021-02-24 04:21:34
190000599,185,2021-02-18 01:17:27
190000599,207,2021-01-22 21:04:42
190000599,239,2021-02-16 16:13:56
190000599,340,2021-02-19 10:28:21
190000601,145,2021-02-07 02:38:37
190000601,283,2021-02-23 05:23:09
190000602,205,2021-02-14 03:11:04
190000602,218,2021-02-03 08:47:48
190000602,513,2021-03-07 02:19:00
190000602,647,2021-02-02 02:21:54
210000603,10,2021-03-03 07:51:03
210000603,212,2021-02-04 06:18:54
210000603,257,2021-01-30 17:55:39
190000604,2,2021-02-16 11:47:32
190000604,56,2021-02-22 18:17:50
190000604,145,2021-02-14 08:29:33
190000604,580,2021-03-10 02:15:44
190000604,643,2021-03-02 12:00:19
190000604,689,2021-03-12 08:10:13
210000605,157,2021-02-17 01:37:21
210000605,428,2021-03-07 12:47:37
210000605,507,2021-02-21 12:10:29
210000605,581,2021-02-02 10:53:52
210000606,135,2021-02-22 14:33:44
210000606,573,2021-03-04 18:47:43
210000607,195,2021-01-29 05:30:07
210000607,226,2021-01-26 12:57:50
210000607,564,2021-03-03 11:49:16
210000607,623,2021-01-20 03:00:13
210000607,666,2021-02-27 03:22:08
210000608,101,2021-02-18 01:09:52
210000608,177,2021-03-03 14:27:02
210000609,284,2021-03-01 23:19:01
210000609,367,2021-03-06 19:50:44
210000609,382,2021-02-27 15:17:55
210000609,433,2021-02-27 19:01:08
210000609,485,2021-02-20 02:01:48
210000610,78,2021-01-21 17:00:49
210000610,137,2021-02-21 16:15:49
210000610,340,2021-02-16 05:23:50
210000610,410,2021-02-16 10:06:51
210000610,483,2021-02-03 03:55:33
210000611,30,2021-01-28 00:17:28
210000611,103,2021-02-11 21:24:20
210000611,210,2021-02-24 04:03:47
210000611,430,2021-01-23 15:06:39
210000611,630,2021-02-27 17:07:13
210000612,693,2021-02-28 08:11:53
210000614,202,2021-02-04 09:29:18
210000614,364,2021-03-10 19:13:42
210000614,464,2021-02-16 00:05:10
210000615,537,2021-01-30 17:57:34
210000615,614,2021-02-26 05:53:09
210000616,568,2021-02-25 18:55:54
210000617,623,2021-02-21 00:18:50
210000618,674,2021-02-25 14:47:02
210000619,197,2021-02-04 09:47:03
190000620,29,2021-02-01 08:05:34
190000620,125,2021-01-23 14:55:22
190000620,223,2021-02-10 11:54:12
210000621,152,2021-01-26 09:50:09
210000621,269,2021-03-07 00:07:16
210000621,485,2021-02-23 00:29:04
200000622,149,2021-02-09 15:10:19
200000623,153,2021-02-02 06:51:36
200000623,502,2021-02-23 01:00:04
200000623,612,2021-03-07 08:01:59
210000624,28,2021-02-28 13:30:29
210000625,103,2021-02-04 15:07:27
210000625,247,2021-03-04 15:34:36
210000625,282,2021-01-19 10:43:51
210000625,502,2021-02-03 01:54:18
210000625,522,2021-02-12 12:53:31
210000626,279,2021-02-21 11:10:33
210000626,587,2021-02-12 03:05:58
190000627,65,2021-02-09 14:35:37
190000627,87,2021-02-22 09:39:20
190000627,88,2021-01-28 10:20:52
190000627,390,2021-03-02 19:24:28
190000627,502,2021-02-04 18:01:46
190000627,587,2021-02-13 21:56:34
190000627,619,2021-02-07 06:51:40
210000628,131,2021-02-16 18:41:41
210000628,219,2021-02-14 07:31:53
210000628,226,2021-02-16 06:24:26
210000628,243,2021-01-20 20:48:30
210000628,486,2021-02-20 03:47:16
210000628,658,2021-01-29 23:00:19
210000629,245,2021-03-01 03:17:24
190000630,119,2021-02-23 15:31:28
190000630,382,2021-02-21 16:16:48
190000630,384,2021-03-05 20:19:58
210000631,30,2021-03-04 21:56:16
210000631,73,2021-03-05 18:34:53
210000631,598,2021-01-27 21:57:10
210000631,599,2021-03-05 01:02:20
210000632,1,2021-02-05 04:16:01
210000632,39,2021-01-17 17:34:01
210000632,249,2021-03-06 19:30:42
210000632,618,2021-02-12 19:16:44
210000633,103,2021-02-26 18:08:35
170000634,42,2021-02-08 20:37:40
170000634,257,2021-01-18 12:06:45
170000634,406,2021-02-18 17:39:36
170000634,485,2021-02-24 08:49:50
210000635,151,2021-02-06 02:16:52
210000635,241,2021-02-17 16:59:56
210000635,304,2021-02-26 18:18:45
190000636,11,2021-02-08 17:40:13
190000636,184,2021-02-19 14:03:11
190000636,251,2021-02-24 18:25:33
190000636,290,2021-01-24 21:51:22
190000636,299,2021-03-02 00:28:42
190000636,334,2021-02-27 10:21:45
190000636,349,2021-03-07 09:26:06
210000637,137,2021-02-18 00:33:38
210000637,202,2021-02-09 01:33:47
210000637,323,2021-02-07 01:56:58
210000637,595,2021-02-08 21:22:23
210000638,1,2021-03-03 10:53:47
210000638,388,2021-02-06 16:06:46
210000638,454,2021-02-19 21:19:34
210000638,480,2021-02-07 23:16:51
210000638,528,2021-01-29 01:56:12
210000638,549,2021-01-30 16:44:34
210000639,188,2021-01-25 15:52:13
200000640,146,2021-02-26 23:19:52
210000641,167,2021-02-14 20:51:22
210000641,652,2021-03-08 09:04:19
210000642,274,2021-02-26 16:49:08
210000643,345,2021-02-01 21:55:48
210000643,476,2021-03-10 00:26:35
210000644,426,2021-02-03 11:52:25
210000644,507,2021-02-10 11:59:38
210000644,576,2021-02-23 18:40:24
210000645,108,2021-03-06 11:06:03
210000645,299,2021-01-24 09:23:54
210000645,454,2021-01-19 15:14:22
210000645,485,2021-02-27 16:16:09
200000646,226,2021-02-11 03:27:34
200000646,245,2021-03-10 13:19:34
200000646,510,2021-03-05 02:33:59
200000646,542,2021-02-23 05:52:05
190000647,322,2021-02-22 23:12:20
210000648,97,2021-01-26 18:45:47
210000648,521,2021-02-06 11:16:02
190000649,160,2021-02-20 22:26:57
190000649,284,2021-03-10 13:54:17
190000649,285,2021-02-20 17:44:34
190000649,576,2021-03-11 07:08:46
200000650,113,2021-02-16 20:14:11
200000650,584,2021-02-20 21:16:07
210000651,172,2021-02-06 18:22:10
210000651,241,2021-02-27 11:28:35
190000652,243,2021-01-21 05:41:37
190000652,275,2021-02-01 16:15:49
190000652,661,2021-03-03 18:07:01
190000652,673,2021-01-24 02:53:23
170000653,405,2021-01-24 19:02:02
170000653,614,2021-01-27 20:57:47
210000654,12,2021-02-11 22:53:40
210000654,90,2021-02-21 06:14:59
210000654,113,2021-02-22 17:51:25
210000654,326,2021-02-21 03:14:09
210000654,353,2021-01-21 18:45:39
210000654,421,2021-02-15 21:52:01
190000655,317,2021-02-10 05:37:12
180000656,363,2021-03-01 02:23:09
180000656,554,2021-02-25 03:58:53
180000656,627,2021-02-27 16:53:42
190000657,69,2021-03-02 05:00:29
190000657,461,2021-02-09 10:55:14
190000657,556,2021-02-08 19:04:32
190000658,184,2021-03-02 21:19:41
190000658,269,2021-02-06 17:22:52
190000658,334,2021-02-11 01:42:37
190000658,375,2021-02-13 07:12:38
190000659,40,2021-01-18 18:29:33
190000659,145,2021-02-10 00:57:24
190000659,195,2021-02-26 09:41:24
190000659,588,2021-02-15 03:10:57
210000660,61,2021-03-12 15:43:57
210000660,185,2021-02-11 13:17:33
210000660,378,2021-03-01 17:57:53
210000660,426,2021-01-12 20:23:31
210000660,494,2021-03-02 12:13:00
190000661,145,2021-02-15 16:09:14
210000662,1,2021-02-12 17:49:10
210000662,140,2021-03-11 14:26:08
210000662,292,2021-03-05 03:01:18
210000663,149,2021-02-13 18:11:21
210000664,145,2021-02-18 17:13:35
210000665,85,2021-02-27 12:24:50
210000665,87,2021-02-13 09:05:07
210000665,106,2021-02-20 03:11:02
190000666,39,2021-02-22 19:59:18
190000666,324,2021-03-05 01:29:48
180000667,119,2021-02-21 07:52:28
180000667,394,2021-02-06 07:34:23
180000667,511,2021-01-22 14:42:54
180000667,558,2021-02-03 14:54:39
180000667,612,2021-03-04 14:57:08
210000668,45,2021-02-22 15:05:47
210000668,63,2021-02-19 07:57:15
210000668,253,2021-03-02 02:28:33
210000668,376,2021-01-30 04:42:21
210000668,433,2021-02-05 23:53:04
210000668,484,2021-02-20 21:20:20
210000669,64,2021-01-14 17:23:10
210000669,505,2021-03-07 11:53:34
210000669,679,2021-02-07 01:59:31
210000670,277,2021-02-21 19:03:01
210000670,612,2021-02-19 08:16:41
210000670,689,2021-02-03 12:00:15
180000671,203,2021-02-09 13:16:35
180000671,376,2021-02-10 07:22:52
180000671,624,2021-01-30 09:22:13
210000672,73,2021-02-16 22:26:55
180000673,87,2021-02-13 21:41:53
180000673,131,2021-02-23 04:17:44
180000673,270,2021-03-06 17:29:50
180000673,592,2021-02-06 10:45:52
180000674,428,2021-02-25 23:29:40
180000674,485,2021-02-08 04:21:08
210000675,339,2021-02-15 00:31:17
210000675,358,2021-02-17 07:53:46
210000675,400,2021-02-17 10:16:10
210000676,103,2021-02-14 09:44:09
210000676,321,2021-03-05 16:21:36
190000677,335,2021-02-28 11:05:47
190000677,634,2021-02-26 02:40:05
210000678,42,2021-02-13 15:23:34
210000678,286,2021-03-07 00:04:17
190000679,267,2021-01-31 23:03:08
190000679,412,2021-02-25 00:23:31
190000680,90,2021-03-05 04:38:28
190000680,142,2021-02-27 18:47:24
190000680,285,2021-02-26 13:33:46
190000680,317,2021-02-12 04:36:12
200000681,391,2021-01-28 21:49:44
180000682,366,2021-02-06 21:11:10
180000682,570,2021-02-01 15:01:50
210000683,101,2021-02-02 07:27:59
210000684,624,2021-02-23 21:10:31
210000685,29,2021-01-29 13:42:47
210000685,75,2021-01-31 09:04:01
210000685,317,2021-02-01 01:33:43
190000686,619,2021-01-27 20:57:39
210000687,34,2021-02-16 03:57:30
210000687,430,2021-02-08 02:24:07
210000688,52,2021-02-01 13:24:12
210000688,491,2021-02-12 09:08:19
210000689,268,2021-02-12 22:15:32
210000690,206,2021-01-27 15:20:12
210000690,371,2021-03-04 12:01:15
210000691,367,2021-02-17 05:56:32
210000692,331,2021-01-26 21:27:28
170000693,164,2021-01-29 15:25:54
190000694,307,2021-02-23 17:23:10
190000694,339,2021-02-13 00:35:26
190000694,447,2021-03-07 09:48:32
190000694,613,2021-02-11 16:29:48
190000695,154,2021-02-10 15:42:01
190000695,293,2021-01-29 11:59:46
190000695,308,2021-02-21 05:53:14
190000695,343,2021-02-14 14:49:32
190000695,435,2021-02-12 04:01:49
180000696,78,2021-02-03 08:21:19
180000696,83,2021-02-24 19:20:16
180000696,502,2021-02-05 10:34:52
180000696,671,2021-01-30 12:57:42
